"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","학년","성별","왕복오래달리기(회)","오래달리기걷기(초)","스텝검사(PEI)","앉아윗몸앞으로굽히기(cm)","종합유연성(점)","(무릎대고)팔굽혀펴기(회)","윗몸말아올리기(회)","악력(kg)","50m달리기(초)","제자리멀리뛰기(cm)","BMI(kg/㎡)","체지방률(%fat)","인원","%","인원","%","인원","%","인원","%","인원","%","검사인원수"
"충청북도교육청","교육부","충청북도 청주시 흥덕구","S000003569","충북대학교사범대학부설고등학교","04","국립","N","","2학년","여자","33.9","0.00","","18.4","","41.6","","","9.6","","23.1","","12","13.5","38","42.7","35","39.3","4","4.5","0","0","89"
"충청북도교육청","교육부","충청북도 청주시 흥덕구","S000003569","충북대학교사범대학부설고등학교","04","국립","N","","3학년","남자","56.3","0.00","","7.8","","28.8","","","8.2","","23.7","","1","1.1","14","15.2","41","44.6","30","32.6","6","6.5","92"
"충청북도교육청","교육부","충청북도 청주시 흥덕구","S000003569","충북대학교사범대학부설고등학교","04","국립","N","","3학년","여자","31.3","0.00","","14.5","","20","","","11.2","","22.2","","2","2.3","15","17.4","39","45.3","21","24.4","9","10.5","86"
"충청북도교육청","충청북도교육청","충청북도 진천군","S110000129","광혜원고등학교","04","공립","N","","1학년","남자","65.1","0.00","","14.2","","50","","40.4","7.8","207.9","22.9","","3","6.7","19","42.2","17","37.8","6","13.3","0","0","45"
"충청북도교육청","충청북도교육청","충청북도 진천군","S110000129","광혜원고등학교","04","공립","N","","1학년","여자","41.6","0.00","","19.8","","","","26","","147.2","20.6","","2","3.9","24","47.1","24","47.1","1","2","0","0","51"
"충청북도교육청","충청북도교육청","충청북도 진천군","S110000129","광혜원고등학교","04","공립","N","","2학년","남자","72.7","0.00","","12.6","","","","45","","217.6","23.9","","3","6.7","20","44.4","12","26.7","9","20","1","2.2","45"
"충청북도교육청","충청북도교육청","충청북도 진천군","S110000129","광혜원고등학교","04","공립","N","","2학년","여자","44.7","0.00","","18","","","","29.1","","158.1","22.4","","2","3.7","25","46.3","22","40.7","5","9.3","0","0","54"
"충청북도교육청","충청북도교육청","충청북도 진천군","S110000129","광혜원고등학교","04","공립","N","","3학년","남자","73.3","0.00","","15.4","","","","45.7","","223.3","22.3","","2","4.3","24","52.2","14","30.4","6","13","0","0","46"
"충청북도교육청","충청북도교육청","충청북도 진천군","S110000129","광혜원고등학교","04","공립","N","","3학년","여자","33.6","0.00","","17.8","","","","27.3","","150.9","22.2","","1","2.1","13","27.1","27","56.3","7","14.6","0","0","48"
"충청북도교육청","충청북도교육청","충청북도 괴산군","S110000130","괴산고등학교","04","공립","N","","1학년","남자","73.9","0.00","","13","","","","45.5","","203.2","23.4","","4","7.3","30","54.5","16","29.1","5","9.1","0","0","55"
"충청북도교육청","충청북도교육청","충청북도 괴산군","S110000130","괴산고등학교","04","공립","N","","1학년","여자","56.1","0.00","","21.1","","","","30.8","","157.9","21.8","","7","11.7","39","65","13","21.7","1","1.7","0","0","60"
"충청북도교육청","충청북도교육청","충청북도 괴산군","S110000130","괴산고등학교","04","공립","N","","2학년","남자","79.1","0.00","","15.2","","","","44","","222.6","23.4","","4","6.3","31","48.4","28","43.8","1","1.6","0","0","64"
"충청북도교육청","충청북도교육청","충청북도 괴산군","S110000130","괴산고등학교","04","공립","N","","2학년","여자","60.8","0.00","","19.5","","","","27","","149.9","23","","3","7","21","48.8","19","44.2","0","0","0","0","43"
"충청북도교육청","충청북도교육청","충청북도 괴산군","S110000130","괴산고등학교","04","공립","N","","3학년","남자","70","0.00","","16.3","","","","45.6","","225.4","24.8","","8","13.1","19","31.1","34","55.7","0","0","0","0","61"
"충청북도교육청","충청북도교육청","충청북도 괴산군","S110000130","괴산고등학교","04","공립","N","","3학년","여자","53","0.00","","19.3","","","","28.9","","166.5","22.9","","7","15.9","18","40.9","19","43.2","0","0","0","0","44"
"충청북도교육청","충청북도교육청","충청북도 음성군","S110000134","충북반도체고등학교","04","공립","N","","1학년","남자","62.3","0.00","","13","","","","55.4","7.5","","22.9","","7","6.9","25","24.5","35","34.3","24","23.5","11","10.8","102"
"충청북도교육청","충청북도교육청","충청북도 음성군","S110000134","충북반도체고등학교","04","공립","N","","1학년","여자","22.2","0.00","","15.5","","","","37.8","14.9","","21.1","","0","0","1","5.3","4","21.1","12","63.2","2","10.5","19"
"충청북도교육청","충청북도교육청","충청북도 음성군","S110000134","충북반도체고등학교","04","공립","N","","2학년","남자","67.8","0.00","","14.6","","","","57.7","7.4","","24","","11","11.2","55","56.1","25","25.5","7","7.1","0","0","98"
"충청북도교육청","충청북도교육청","충청북도 음성군","S110000134","충북반도체고등학교","04","공립","N","","2학년","여자","40.4","0.00","","19","","","","40.6","9","","23.7","","2","10.5","14","73.7","3","15.8","0","0","0","0","19"
"충청북도교육청","충청북도교육청","충청북도 음성군","S110000134","충북반도체고등학교","04","공립","N","","3학년","남자","71.3","0.00","","13.7","","","","60","7.2","","24.2","","12","13.6","36","40.9","23","26.1","1","1.1","16","18.2","88"
"충청북도교육청","충청북도교육청","충청북도 음성군","S110000134","충북반도체고등학교","04","공립","N","","3학년","여자","41.5","0.00","","16.4","","","","38.8","9","","24.4","","5","20.8","11","45.8","4","16.7","0","0","4","16.7","24"
"충청북도교육청","충청북도교육청","충청북도 청주시 상당구","S110000136","금천고등학교","04","공립","N","","1학년","남자","42.6","0.00","","9","","","","37.8","","206.7","22.6","","2","1.7","23","20","58","50.4","28","24.3","4","3.5","115"
"충청북도교육청","충청북도교육청","충청북도 청주시 상당구","S110000136","금천고등학교","04","공립","N","","1학년","여자","24.5","0.00","","13","","","","23.2","","148.3","21.9","","1",".8","26","19.7","65","49.2","36","27.3","4","3","132"
"충청북도교육청","충청북도교육청","충청북도 청주시 상당구","S110000136","금천고등학교","04","공립","N","","2학년","남자","51.1","0.00","","8.8","","","","43.8","","208","23.4","","2","1.7","22","18.3","59","49.2","32","26.7","5","4.2","120"
"충청북도교육청","충청북도교육청","충청북도 청주시 상당구","S110000136","금천고등학교","04","공립","N","","2학년","여자","30","0.00","","11.7","","","","31.5","","153","22.3","","3","2.1","44","31","58","40.8","36","25.4","1",".7","142"
"충청북도교육청","충청북도교육청","충청북도 청주시 상당구","S110000136","금천고등학교","04","공립","N","","3학년","남자","46.5","0.00","","12.7","","","","40.3","","215.7","24","","3","2.1","21","14.6","64","44.4","53","36.8","3","2.1","144"
"충청북도교육청","충청북도교육청","충청북도 청주시 상당구","S110000136","금천고등학교","04","공립","N","","3학년","여자","29.1","0.00","","18.5","","","","25","","175.6","21.9","","4","3.5","33","29.2","67","59.3","8","7.1","1",".9","113"
"충청북도교육청","충청북도교육청","충청북도 단양군","S110000138","단양고등학교","04","공립","N","","1학년","남자","53.7","0.00","","16.6","","","","43.1","","219.3","23.3","","4","6.1","29","43.9","28","42.4","5","7.6","0","0","66"
"충청북도교육청","충청북도교육청","충청북도 단양군","S110000138","단양고등학교","04","공립","N","","1학년","여자","23.8","0.00","","18.1","","","","27","","151.3","23.6","","2","3.4","17","29.3","28","48.3","10","17.2","1","1.7","58"
"충청북도교육청","충청북도교육청","충청북도 단양군","S110000138","단양고등학교","04","공립","N","","2학년","남자","51.4","0.00","","14.2","","30","","45","9.2","221.5","23.3","","2","2.9","26","37.7","25","36.2","14","20.3","2","2.9","69"
"충청북도교육청","충청북도교육청","충청북도 단양군","S110000138","단양고등학교","04","공립","N","","2학년","여자","24.2","0.00","","17.7","","","","28.9","","162.7","23.3","","0","0","6","11.5","42","80.8","3","5.8","1","1.9","52"
"충청북도교육청","충청북도교육청","충청북도 단양군","S110000138","단양고등학교","04","공립","N","","3학년","남자","46.6","0.00","","12.7","","","","47.5","","219.1","24.4","","1","1.5","17","25.4","30","44.8","16","23.9","3","4.5","67"
"충청북도교육청","충청북도교육청","충청북도 단양군","S110000138","단양고등학교","04","공립","N","","3학년","여자","22.6","0.00","","18","","","","29.3","","157.8","21.8","","1","1.8","17","30.4","29","51.8","8","14.3","1","1.8","56"
"충청북도교육청","충청북도교육청","충청북도 단양군","S110000139","한국호텔관광고등학교","04","공립","N","","1학년","남자","61.1","0.00","","12.2","","","","40.2","","217.5","23.9","","0","0","14","43.8","16","50","2","6.3","0","0","32"
"충청북도교육청","충청북도교육청","충청북도 단양군","S110000139","한국호텔관광고등학교","04","공립","N","","1학년","여자","33","0.00","","18.1","","","","26.9","","161.7","23.2","","0","0","13","40.6","16","50","3","9.4","0","0","32"
"충청북도교육청","충청북도교육청","충청북도 단양군","S110000139","한국호텔관광고등학교","04","공립","N","","2학년","남자","57.9","0.00","","11.5","","","","44.2","","209.2","24","","0","0","8","20","28","70","3","7.5","1","2.5","40"
"충청북도교육청","충청북도교육청","충청북도 단양군","S110000139","한국호텔관광고등학교","04","공립","N","","2학년","여자","33.9","0.00","","17.4","","","","27.3","","162.2","23.2","","0","0","9","36","14","56","2","8","0","0","25"
"충청북도교육청","충청북도교육청","충청북도 단양군","S110000139","한국호텔관광고등학교","04","공립","N","","3학년","남자","52.2","0.00","","11.6","","","","45.9","","213.7","24.1","","2","7.7","4","15.4","13","50","7","26.9","0","0","26"
"충청북도교육청","충청북도교육청","충청북도 단양군","S110000139","한국호텔관광고등학교","04","공립","N","","3학년","여자","30.8","0.00","","14.2","","","","27.6","","156.6","23.8","","0","0","6","18.8","22","68.8","3","9.4","1","3.1","32"
"충청북도교육청","충청북도교육청","충청북도 청주시 상당구","S110000141","대성여자상업고등학교","04","사립","N","","1학년","여자","23.9","0.00","77","17.7","","","28.2","","","147.8","22.6","","9","4.4","53","26","108","52.9","33","16.2","1",".5","204"
"충청북도교육청","충청북도교육청","충청북도 청주시 상당구","S110000141","대성여자상업고등학교","04","사립","N","","2학년","여자","16.8","0.00","","15","","","27.9","","","138","22.1","","6","2.7","33","14.8","93","41.7","79","35.4","12","5.4","223"
"충청북도교육청","충청북도교육청","충청북도 청주시 상당구","S110000141","대성여자상업고등학교","04","사립","N","","3학년","여자","18.5","0.00","","16.4","","","22.7","","","141.5","21.2","","7","2.8","53","21.5","92","37.2","79","32","16","6.5","247"
"충청북도교육청","충청북도교육청","충청북도 충주시","S110000143","충주대원고등학교","04","사립","N","","1학년","남자","30.7","0.00","","4","","","","39.1","","191.9","23.7","","0","0","13","6.6","87","44.2","74","37.6","23","11.7","197"
"충청북도교육청","충청북도교육청","충청북도 충주시","S110000143","충주대원고등학교","04","사립","N","","2학년","남자","32.1","0.00","","6.9","","","","40.8","","194.3","24.5","","0","0","16","7.5","72","33.6","96","44.9","30","14","214"
"충청북도교육청","충청북도교육청","충청북도 충주시","S110000143","충주대원고등학교","04","사립","N","","3학년","남자","35.4","0.00","","6.2","","","","41.2","","198.1","24.6","","2",".9","14","6.3","69","31.2","106","48","30","13.6","221"
